Time [h]	Azimuth [Deg]	Altitude [Deg]	59 [---]	60 [---]	61 [---]	62 [---]	63 [---]	64 [---]	65 [---]	66 [---]	79 [---]	80 [---]	81 [---]
4302.000000	73.3119	16.6775	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4303.000000	84.5371	25.6452	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4304.000000	96.4913	34.782	0	1	0	0.539216	0	0	1	0	0	0	0
4305.000000	110.119	43.6758	0	1	0	0.539216	0	0	1	0	0	0	0
4306.000000	126.824	51.7184	0	1	0	0.539216	0	0	1	0	0	0	0
4307.000000	148.33	57.9102	0	1	0	0.539216	0	0	1	0	0	0	0
4308.000000	174.952	60.816	0	1	0	0.539216	0	0	1	0	0	0	0
4309.000000	202.65	59.3994	0	1	0	0	0.0289683	0	1	1	0	0	0
4310.000000	226.123	54.2023	0	1	0	0	0.0910053	0	1	1	0	0	0
4311.000000	244.35	46.6764	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4312.000000	258.884	37.9984	0	1	0	0	0.256878	0	1	1	0	0	0.47
4313.000000	271.305	28.8913	0	1	1	0	0	0	0	1	0	0	0
4314.000000	282.703	19.8189	0	1	1	0	0	0	0	1	0	0	0
4315.000000	293.812	11.1366	0	1	1	0	0	0	0	1	0	0	0
4316.000000	305.149	3.1752	0	1	1	0	0	0	0	1	0	0	0
4317.000000	317.081	-3.71796	0	0	0	0	0	0	0	0	0	0	0
4318.000000	329.816	-9.17001	0	0	0	0	0	0	0	0	0	0	0
4319.000000	343.353	-12.8107	0	0	0	0	0	0	0	0	0	0	0
4320.000000	357.438	-14.3411	0	0	0	0	0	0	0	0	0	0	0
4321.000000	11.616	-13.6204	0	0	0	0	0	0	0	0	0	0	0
4322.000000	25.394	-10.7162	0	0	0	0	0	0	0	0	0	0	0
4323.000000	38.4334	-5.87961	0	0	0	0	0	0	0	0	0	0	0
4324.000000	50.644	0.535068	0	1	1	0.568627	0	0	0	0	0	0	0
4325.000000	62.1652	8.15032	0	1	1	0.554648	0	0.410556	0	0	0	0	0
4326.000000	73.31	16.6087	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4327.000000	84.5378	25.5762	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4328.000000	96.4922	34.7128	0	1	0	0.539216	0	0	1	0	0	0	0
4329.000000	110.115	43.6064	0	1	0	0.539216	0	0	1	0	0	0	0
4330.000000	126.808	51.6495	0	1	0	0.539216	0	0	1	0	0	0	0
4331.000000	148.286	57.8445	0	1	0	0.539216	0	0	1	0	0	0	0
4332.000000	174.866	60.7598	0	1	0	0.539216	0	0	1	0	0	0	0
4333.000000	202.537	59.3587	0	1	0	0	0.0289683	0	1	1	0	0	0
4334.000000	226.011	54.1762	0	1	0	0	0.0910053	0	1	1	0	0	0
4335.000000	244.25	46.6596	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4336.000000	258.796	37.9861	0	1	0	0	0.256878	0	1	1	0	0	0.47
4337.000000	271.225	28.8799	0	1	1	0	0	0	0	1	0	0	0
4338.000000	282.628	19.8058	0	1	1	0	0	0	0	1	0	0	0
4339.000000	293.741	11.1196	0	1	1	0	0	0	0	1	0	0	0
4340.000000	305.081	3.15256	0	1	1	0	0	0	0	1	0	0	0
4341.000000	317.016	-3.74785	0	0	0	0	0	0	0	0	0	0	0
4342.000000	329.755	-9.20832	0	0	0	0	0	0	0	0	0	0	0
4343.000000	343.297	-12.8579	0	0	0	0	0	0	0	0	0	0	0
4344.000000	357.39	-14.3968	0	0	0	0	0	0	0	0	0	0	0
4345.000000	11.5784	-13.6832	0	0	0	0	0	0	0	0	0	0	0
4346.000000	25.3672	-10.7841	0	0	0	0	0	0	0	0	0	0	0
4347.000000	38.4167	-5.95076	0	0	0	0	0	0	0	0	0	0	0
4348.000000	50.6357	0.46226	0	1	1	0.568627	0	0	0	0	0	0	0
4349.000000	62.1636	8.07686	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4350.000000	73.3132	16.5351	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4351.000000	84.5442	25.5025	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4352.000000	96.4993	34.6389	0	1	0	0.539216	0	0	1	0	0	0	0
4353.000000	110.119	43.5321	0	1	0	0.539216	0	0	1	0	0	0	0
4354.000000	126.799	51.5751	0	1	0	0.539216	0	0	1	0	0	0	0
4355.000000	148.247	57.7726	0	1	0	0.539216	0	0	1	0	0	0	0
4356.000000	174.783	60.6967	0	1	0	0.539216	0	0	1	0	0	0	0
4357.000000	202.423	59.3111	0	1	0	0	0.0289683	0	1	1	0	0	0
4358.000000	225.895	54.1436	0	1	0	0	0.0910053	0	1	1	0	0	0
4359.000000	244.145	46.6368	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4360.000000	258.703	37.968	0	1	0	0	0.256878	0	1	1	0	0	0.47
4361.000000	271.14	28.8629	0	1	1	0	0	0	0	1	0	0	0
4362.000000	282.55	19.7869	0	1	1	0	0	0	0	1	0	0	0
4363.000000	293.666	11.0967	0	1	1	0	0	0	0	1	0	0	0
4364.000000	305.01	3.12374	0	1	1	0	0	0	0	1	0	0	0
4365.000000	316.948	-3.78419	0	0	0	0	0	0	0	0	0	0	0
4366.000000	329.691	-9.25335	0	0	0	0	0	0	0	0	0	0	0
4367.000000	343.24	-12.912	0	0	0	0	0	0	0	0	0	0	0
4368.000000	357.343	-14.4594	0	0	0	0	0	0	0	0	0	0	0
4369.000000	11.5425	-13.7527	0	0	0	0	0	0	0	0	0	0	0
4370.000000	25.3432	-10.8584	0	0	0	0	0	0	0	0	0	0	0
4371.000000	38.4035	-6.02782	0	0	0	0	0	0	0	0	0	0	0
4372.000000	50.6316	0.383979	0	1	1	0.568627	0	0	0	0	0	0	0
4373.000000	62.1667	7.99831	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4374.000000	73.3217	16.4567	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4375.000000	84.5562	25.4243	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4376.000000	96.5126	34.5604	0	1	0	0.539216	0	0	1	0	0	0	0
4377.000000	110.129	43.453	0	1	0	0.539216	0	0	1	0	0	0	0
4378.000000	126.797	51.4954	0	1	0	0.539216	0	0	1	0	0	0	0
4379.000000	148.215	57.6946	0	1	0	0.539216	0	0	1	0	0	0	0
4380.000000	174.703	60.6269	0	1	0	0.539216	0	0	1	0	0	0	0
4381.000000	202.308	59.2566	0	1	0	0	0.0289683	0	1	1	0	0	0
4382.000000	225.775	54.1045	0	1	0	0	0.0910053	0	1	1	0	0	0
4383.000000	244.035	46.6079	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4384.000000	258.604	37.9441	0	1	0	0	0.256878	0	1	1	0	0	0.47
4385.000000	271.051	28.8401	0	1	1	0	0	0	0	1	0	0	0
4386.000000	282.467	19.7623	0	1	1	0	0	0	0	1	0	0	0
4387.000000	293.589	11.0679	0	1	1	0	0	0	0	1	0	0	0
4388.000000	304.936	3.08873	0	1	1	0	0	0	0	1	0	0	0
4389.000000	316.878	-3.82701	0	0	0	0	0	0	0	0	0	0	0
4390.000000	329.626	-9.30509	0	0	0	0	0	0	0	0	0	0	0
4391.000000	343.183	-12.973	0	0	0	0	0	0	0	0	0	0	0
4392.000000	357.296	-14.5288	0	0	0	0	0	0	0	0	0	0	0
4393.000000	11.5084	-13.8288	0	0	0	0	0	0	0	0	0	0	0
4394.000000	25.322	-10.939	0	0	0	0	0	0	0	0	0	0	0
4395.000000	38.394	-6.11076	0	0	0	0	0	0	0	0	0	0	0
4396.000000	50.6318	0.300281	0	1	1	0.568627	0	0	0	0	0	0	0
4397.000000	62.1745	7.91474	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4398.000000	73.3353	16.3735	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4399.000000	84.574	25.3414	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4400.000000	96.5322	34.4773	0	1	0	0.539216	0	0	1	0	0	0	0
4401.000000	110.146	43.3691	0	1	0	0.539216	0	0	1	0	0	0	0
4402.000000	126.802	51.4105	0	1	0	0.539216	0	0	1	0	0	0	0
4403.000000	148.189	57.6104	0	1	0	0.539216	0	0	1	0	0	0	0
4404.000000	174.626	60.5502	0	1	0	0.539216	0	0	1	0	0	0	0
4405.000000	202.191	59.1951	0	1	0	0	0.0289683	0	1	1	0	0	0
4406.000000	225.65	54.0588	0	1	0	0	0.0910053	0	1	1	0	0	0
4407.000000	243.92	46.5729	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4408.000000	258.502	37.9144	0	1	0	0	0.256878	0	1	1	0	0	0.47
4409.000000	270.958	28.8115	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4410.000000	282.381	19.7318	0	1	1	0	0	0	0	1	0	0	0
4411.000000	293.507	11.033	0	1	1	0	0	0	0	1	0	0	0
4412.000000	304.859	3.04748	0	1	1	0	0	0	0	1	0	0	0
4413.000000	316.805	-3.87632	0	0	0	0	0	0	0	0	0	0	0
4414.000000	329.56	-9.36355	0	0	0	0	0	0	0	0	0	0	0
4415.000000	343.125	-13.0408	0	0	0	0	0	0	0	0	0	0	0
4416.000000	357.25	-14.6051	0	0	0	0	0	0	0	0	0	0	0
4417.000000	11.4762	-13.9116	0	0	0	0	0	0	0	0	0	0	0
4418.000000	25.3036	-11.0259	0	0	0	0	0	0	0	0	0	0	0
4419.000000	38.3881	-6.19951	0	0	0	0	0	0	0	0	0	0	0
4420.000000	50.6362	0.211219	0	1	1	0.568627	0	0	0	0	0	0	0
4421.000000	62.1871	7.82622	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4422.000000	73.3543	16.2858	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4423.000000	84.5974	25.2541	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4424.000000	96.558	34.3898	0	1	0	0.539216	0	0	1	0	0	0	0
4425.000000	110.17	43.2804	0	1	0	0.539216	0	0	1	0	0	0	0
4426.000000	126.814	51.3202	0	1	0	0.539216	0	0	1	0	0	0	0
4427.000000	148.169	57.5203	0	1	0	0.539216	0	0	1	0	0	0	0
4428.000000	174.553	60.4667	0	1	0	0.539216	0	0	1	0	0	0	0
4429.000000	202.073	59.1268	0	1	0	0	0.0289683	0	1	1	0	0	0
4430.000000	225.523	54.0065	0	1	0	0	0.0910053	0	1	1	0	0	0
4431.000000	243.801	46.5317	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4432.000000	258.394	37.8787	0	1	0	0	0.256878	0	1	1	0	0	0.47
4433.000000	270.86	28.7771	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4434.000000	282.29	19.6954	0	1	1	0	0	0	0	1	0	0	0
4435.000000	293.423	10.9922	0	1	1	0	0	0	0	1	0	0	0
4436.000000	304.779	2.99998	0	1	1	0	0	0	0	1	0	0	0
4437.000000	316.731	-3.93213	0	0	0	0	0	0	0	0	0	0	0
4438.000000	329.492	-9.42873	0	0	0	0	0	0	0	0	0	0	0
4439.000000	343.067	-13.1155	0	0	0	0	0	0	0	0	0	0	0
4440.000000	357.205	-14.6882	0	0	0	0	0	0	0	0	0	0	0
4441.000000	11.4459	-14.0009	0	0	0	0	0	0	0	0	0	0	0
4442.000000	25.2882	-11.119	0	0	0	0	0	0	0	0	0	0	0
4443.000000	38.386	-6.29403	0	0	0	0	0	0	0	0	0	0	0
4444.000000	50.6451	0.116849	0	1	1	0.568627	0	0	0	0	0	0	0
4445.000000	62.2046	7.73279	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4446.000000	73.3785	16.1934	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4447.000000	84.6267	25.1623	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4448.000000	96.5901	34.2978	0	1	0	0.539216	0	0	1	0	0	0	0
4449.000000	110.201	43.1871	0	1	0	0.539216	0	0	1	0	0	0	0
4450.000000	126.833	51.2247	0	1	0	0.539216	0	0	1	0	0	0	0
4451.000000	148.155	57.4241	0	1	0	0.539216	0	0	1	0	0	0	0
4452.000000	174.482	60.3765	0	1	0	0.539216	0	0	1	0	0	0	0
4453.000000	201.954	59.0514	0	1	0	0	0.0289683	0	1	1	0	0	0
4454.000000	225.391	53.9476	0	1	0	0	0.0910053	0	1	1	0	0	0
4455.000000	243.678	46.4843	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4456.000000	258.282	37.8371	0	1	0	0	0.256878	0	1	1	0	0	0.47
4457.000000	270.758	28.7369	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4458.000000	282.196	19.6532	0	1	1	0	0	0	0	1	0	0	0
4459.000000	293.335	10.9453	0	1	1	0	0	0	0	1	0	0	0
4460.000000	304.696	2.94621	0	1	1	0	0	0	0	1	0	0	0
4461.000000	316.654	-3.99446	0	0	0	0	0	0	0	0	0	0	0
4462.000000	329.423	-9.50064	0	0	0	0	0	0	0	0	0	0	0
4463.000000	343.009	-13.197	0	0	0	0	0	0	0	0	0	0	0
4464.000000	357.161	-14.778	0	0	0	0	0	0	0	0	0	0	0
4465.000000	11.4176	-14.0969	0	0	0	0	0	0	0	0	0	0	0
4466.000000	25.2758	-11.2182	0	0	0	0	0	0	0	0	0	0	0
4467.000000	38.3877	-6.39427	0	0	0	0	0	0	0	0	0	0	0
4468.000000	50.6583	0.0172301	0	1	1	0.568627	0	0	0	0	0	0	0
4469.000000	62.227	7.63453	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4470.000000	73.408	16.0965	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4471.000000	84.6617	25.0662	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4472.000000	96.6285	34.2014	0	1	0	0.539216	0	0	1	0	0	0	0
4473.000000	110.238	43.0891	0	1	0	0.539216	0	0	1	0	0	0	0
4474.000000	126.859	51.1241	0	1	0	0.539216	0	0	1	0	0	0	0
4475.000000	148.148	57.322	0	1	0	0.539216	0	0	1	0	0	0	0
4476.000000	174.415	60.2796	0	1	0	0.539216	0	0	1	0	0	0	0
4477.000000	201.835	58.9692	0	1	0	0	0.0289683	0	1	1	0	0	0
4478.000000	225.256	53.8821	0	1	0	0	0.0910053	0	1	1	0	0	0
4479.000000	243.55	46.4307	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4480.000000	258.166	37.7896	0	1	0	0	0.256878	0	1	1	0	0	0.47
4481.000000	270.653	28.6908	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4482.000000	282.099	19.605	0	1	1	0	0	0	0	1	0	0	0
4483.000000	293.243	10.8923	0	1	1	0	0	0	0	1	0	0	0
4484.000000	304.611	2.88616	0	1	1	0	0	0	0	1	0	0	0
4485.000000	316.575	-4.06331	0	0	0	0	0	0	0	0	0	0	0
4486.000000	329.353	-9.57927	0	0	0	0	0	0	0	0	0	0	0
4487.000000	342.951	-13.2853	0	0	0	0	0	0	0	0	0	0	0
4488.000000	357.118	-14.8746	0	0	0	0	0	0	0	0	0	0	0
4489.000000	11.3914	-14.1993	0	0	0	0	0	0	0	0	0	0	0
4490.000000	25.2664	-11.3236	0	0	0	0	0	0	0	0	0	0	0
4491.000000	38.3932	-6.50017	0	0	0	0	0	0	0	0	0	0	0
4492.000000	50.676	-0.0875803	0	0	0	0	0	0	0	0	0	0	0
4493.000000	62.2543	7.53149	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4494.000000	73.4429	15.9951	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4495.000000	84.7026	24.9658	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4496.000000	96.6732	34.1008	0	1	0	0.539216	0	0	1	0	0	0	0
4497.000000	110.282	42.9866	0	1	0	0.539216	0	0	1	0	0	0	0
4498.000000	126.892	51.0184	0	1	0	0.539216	0	0	1	0	0	0	0
4499.000000	148.147	57.214	0	1	0	0.539216	0	0	1	0	0	0	0
4500.000000	174.352	60.176	0	1	0	0.539216	0	0	1	0	0	0	0
4501.000000	201.715	58.88	0	1	0	0	0.0289683	0	1	1	0	0	0
4502.000000	225.119	53.81	0	1	0	0	0.0910053	0	1	1	0	0	0
4503.000000	243.418	46.3708	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4504.000000	258.046	37.736	0	1	0	0	0.256878	0	1	1	0	0	0.47
4505.000000	270.543	28.6387	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4506.000000	281.997	19.5509	0	1	1	0	0	0	0	1	0	0	0
4507.000000	293.149	10.8332	0	1	1	0	0	0	0	1	0	0	0
4508.000000	304.523	2.81981	0	1	1	0	0	0	0	1	0	0	0
4509.000000	316.494	-4.13868	0	0	0	0	0	0	0	0	0	0	0
4510.000000	329.281	-9.66462	0	0	0	0	0	0	0	0	0	0	0
4511.000000	342.892	-13.3804	0	0	0	0	0	0	0	0	0	0	0
4512.000000	357.075	-14.978	0	0	0	0	0	0	0	0	0	0	0
4513.000000	11.3673	-14.3083	0	0	0	0	0	0	0	0	0	0	0
4514.000000	25.2602	-11.4351	0	0	0	0	0	0	0	0	0	0	0
4515.000000	38.4026	-6.61169	0	0	0	0	0	0	0	0	0	0	0
4516.000000	50.6981	-0.197522	0	0	0	0	0	0	0	0	0	0	0
4517.000000	62.2865	7.42373	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4518.000000	73.4832	15.8894	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4519.000000	84.7493	24.8612	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4520.000000	96.7243	33.9959	0	1	0	0.539216	0	0	1	0	0	0	0
4521.000000	110.334	42.8796	0	1	0	0.539216	0	0	1	0	0	0	0
4522.000000	126.933	50.9077	0	1	0	0.539216	0	0	1	0	0	0	0
4523.000000	148.153	57.1002	0	1	0	0.539216	0	0	1	0	0	0	0
4524.000000	174.292	60.0658	0	1	0	0.539216	0	0	1	0	0	0	0
4525.000000	201.596	58.7839	0	1	0	0	0.0289683	0	1	1	0	0	0
4526.000000	224.978	53.7312	0	1	0	0	0.0910053	0	1	1	0	0	0
4527.000000	243.282	46.3046	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4528.000000	257.921	37.6763	0	1	0	0	0.256878	0	1	1	0	0	0.47
4529.000000	270.429	28.5807	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4530.000000	281.893	19.4908	0	1	1	0	0	0	0	1	0	0	0
4531.000000	293.051	10.768	0	1	1	0	0	0	0	1	0	0	0
4532.000000	304.432	2.74713	0	1	1	0	0	0	0	1	0	0	0
4533.000000	316.411	-4.22059	0	0	0	0	0	0	0	0	0	0	0
4534.000000	329.209	-9.75669	0	0	0	0	0	0	0	0	0	0	0
4535.000000	342.833	-13.4824	0	0	0	0	0	0	0	0	0	0	0
4536.000000	357.034	-15.0881	0	0	0	0	0	0	0	0	0	0	0
4537.000000	11.3454	-14.4237	0	0	0	0	0	0	0	0	0	0	0
4538.000000	25.2572	-11.5527	0	0	0	0	0	0	0	0	0	0	0
4539.000000	38.416	-6.72876	0	0	0	0	0	0	0	0	0	0	0
4540.000000	50.7249	-0.312533	0	0	0	0	0	0	0	0	0	0	0
4541.000000	62.3238	7.31133	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4542.000000	73.5289	15.7792	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4543.000000	84.8018	24.7524	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4544.000000	96.7818	33.8867	0	1	0	0.539216	0	0	1	0	0	0	0
4545.000000	110.392	42.7682	0	1	0	0.539216	0	0	1	0	0	0	0
4546.000000	126.981	50.792	0	1	0	0.539216	0	0	1	0	0	0	0
4547.000000	148.165	56.9806	0	1	0	0.539216	0	0	1	0	0	0	0
4548.000000	174.237	59.949	0	1	0	0.539216	0	0	1	0	0	0	0
4549.000000	201.476	58.6809	0	1	0	0	0.0289683	0	1	1	0	0	0
4550.000000	224.834	53.6456	0	1	0	0	0.0910053	0	1	1	0	0	0
4551.000000	243.142	46.232	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4552.000000	257.793	37.6106	0	1	0	0	0.256878	0	1	1	0	0	0.47
4553.000000	270.312	28.5168	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4554.000000	281.785	19.4246	0	1	1	0	0	0	0	1	0	0	0
4555.000000	292.951	10.6966	0	1	1	0	0	0	0	1	0	0	0
4556.000000	304.339	2.66813	0	1	1	0	0	0	0	1	0	0	0
4557.000000	316.326	-4.30903	0	0	0	0	0	0	0	0	0	0	0
4558.000000	329.135	-9.85546	0	0	0	0	0	0	0	0	0	0	0
4559.000000	342.775	-13.5911	0	0	0	0	0	0	0	0	0	0	0
4560.000000	356.994	-15.2049	0	0	0	0	0	0	0	0	0	0	0
4561.000000	11.3258	-14.5455	0	0	0	0	0	0	0	0	0	0	0
4562.000000	25.2575	-11.6762	0	0	0	0	0	0	0	0	0	0	0
4563.000000	38.4335	-6.85133	0	0	0	0	0	0	0	0	0	0	0
4564.000000	50.7562	-0.432552	0	0	0	0	0	0	0	0	0	0	0
4565.000000	62.3661	7.19434	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4566.000000	73.5801	15.6648	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4567.000000	84.8602	24.6394	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4568.000000	96.8456	33.7735	0	1	0	0.539216	0	0	1	0	0	0	0
4569.000000	110.457	42.6524	0	1	0	0.539216	0	0	1	0	0	0	0
4570.000000	127.035	50.6714	0	1	0	0.539216	0	0	1	0	0	0	0
4571.000000	148.184	56.8552	0	1	0	0.539216	0	0	1	0	0	0	0
4572.000000	174.185	59.8256	0	1	0	0.539216	0	0	1	0	0	0	0
4573.000000	201.356	58.5711	0	1	0	0	0.0289683	0	1	1	0	0	0
4574.000000	224.688	53.5534	0	1	0	0	0.0910053	0	1	1	0	0	0
4575.000000	242.999	46.1531	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4576.000000	257.661	37.5388	0	1	0	0	0.256878	0	1	1	0	0	0.47
4577.000000	270.191	28.4468	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4578.000000	281.673	19.3525	0	1	1	0	0	0	0	1	0	0	0
4579.000000	292.848	10.6191	0	1	1	0	0	0	0	1	0	0	0
4580.000000	304.243	2.5828	0	1	1	0	0	0	0	1	0	0	0
4581.000000	316.24	-4.40401	0	0	0	0	0	0	0	0	0	0	0
4582.000000	329.061	-9.96093	0	0	0	0	0	0	0	0	0	0	0
4583.000000	342.716	-13.7066	0	0	0	0	0	0	0	0	0	0	0
4584.000000	356.955	-15.3283	0	0	0	0	0	0	0	0	0	0	0
4585.000000	11.3085	-14.6737	0	0	0	0	0	0	0	0	0	0	0
4586.000000	25.261	-11.8057	0	0	0	0	0	0	0	0	0	0	0
4587.000000	38.455	-6.97934	0	0	0	0	0	0	0	0	0	0	0
4588.000000	50.7921	-0.557514	0	0	0	0	0	0	0	0	0	0	0
4589.000000	62.4134	7.07282	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4590.000000	73.6367	15.5462	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4591.000000	84.9245	24.5224	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4592.000000	96.9157	33.6562	0	1	0	0.539216	0	0	1	0	0	0	0
4593.000000	110.529	42.5322	0	1	0	0.539216	0	0	1	0	0	0	0
4594.000000	127.097	50.5459	0	1	0	0.539216	0	0	1	0	0	0	0
4595.000000	148.209	56.7242	0	1	0	0.539216	0	0	1	0	0	0	0
4596.000000	174.138	59.6958	0	1	0	0.539216	0	0	1	0	0	0	0
4597.000000	201.237	58.4543	0	1	0	0	0.0289683	0	1	1	0	0	0
4598.000000	224.54	53.4545	0	1	0	0	0.0910053	0	1	1	0	0	0
4599.000000	242.852	46.0678	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4600.000000	257.525	37.4608	0	1	0	0	0.256878	0	1	1	0	0	0.47
4601.000000	270.067	28.3707	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4602.000000	281.558	19.2742	0	1	1	0	0	0	0	1	0	0	0
4603.000000	292.741	10.5354	0	1	1	0	0	0	0	1	0	0	0
4604.000000	304.145	2.49112	0	1	1	0	0	0	0	1	0	0	0
4605.000000	316.152	-4.50552	0	0	0	0	0	0	0	0	0	0	0
4606.000000	328.985	-10.0731	0	0	0	0	0	0	0	0	0	0	0
4607.000000	342.657	-13.8288	0	0	0	0	0	0	0	0	0	0	0
4608.000000	356.917	-15.4584	0	0	0	0	0	0	0	0	0	0	0
4609.000000	11.2936	-14.8082	0	0	0	0	0	0	0	0	0	0	0
4610.000000	25.268	-11.9411	0	0	0	0	0	0	0	0	0	0	0
4611.000000	38.4806	-7.11272	0	0	0	0	0	0	0	0	0	0	0
4612.000000	50.8327	-0.687356	0	0	0	0	0	0	0	0	0	0	0
4613.000000	62.4658	6.94686	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4614.000000	73.6987	15.4235	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4615.000000	84.9947	24.4015	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4616.000000	96.9922	33.5349	0	1	0	0.539216	0	0	1	0	0	0	0
4617.000000	110.607	42.4078	0	1	0	0.539216	0	0	1	0	0	0	0
4618.000000	127.166	50.4155	0	1	0	0.539216	0	0	1	0	0	0	0
4619.000000	148.241	56.5875	0	1	0	0.539216	0	0	1	0	0	0	0
4620.000000	174.095	59.5595	0	1	0	0.539216	0	0	1	0	0	0	0
4621.000000	201.119	58.3307	0	1	0	0	0.0289683	0	1	1	0	0	0
4622.000000	224.39	53.3489	0	1	0	0	0.0910053	0	1	1	0	0	0
4623.000000	242.702	45.9761	0	1	0	0	0.164683	0	1	1	0	0	0.0366667
4624.000000	257.385	37.3766	0	1	0	0	0.256878	0	1	1	0	0	0.47
4625.000000	269.939	28.2886	0	1	0	0	0.433862	0	1	1	0.075	0.528333	0.953333
4626.000000	281.441	19.1899	0	1	1	0	0	0	0	1	0	0	0
4627.000000	292.632	10.4456	0	1	1	0	0	0	0	1	0	0	0
4628.000000	304.045	2.39309	0	1	1	0	0	0	0	1	0	0	0
4629.000000	316.062	-4.61356	0	0	0	0	0	0	0	0	0	0	0
4630.000000	328.909	-10.1919	0	0	0	0	0	0	0	0	0	0	0
4631.000000	342.599	-13.9577	0	0	0	0	0	0	0	0	0	0	0
4632.000000	356.881	-15.595	0	0	0	0	0	0	0	0	0	0	0
4633.000000	11.2812	-14.949	0	0	0	0	0	0	0	0	0	0	0
4634.000000	25.2783	-12.0823	0	0	0	0	0	0	0	0	0	0	0
4635.000000	38.5104	-7.25142	0	0	0	0	0	0	0	0	0	0	0
4636.000000	50.878	-0.822011	0	0	0	0	0	0	0	0	0	0	0
4637.000000	62.5234	6.81651	0	1	1	0.622367	0	0.434259	0	0	0	0	0
4638.000000	73.7662	15.2967	0	1	1	0.540123	0	0.400185	0	0	0	0	0
4639.000000	85.0707	24.2766	0	1	1	0.539216	0	0.0203704	0	0	0	0	0
4640.000000	97.075	33.4096	0	1	0	0.539216	0	0	1	0	0	0	0
4641.000000	110.693	42.2791	0	1	0	0.539216	0	0	1	0	0	0	0
4642.000000	127.243	50.2805	0	1	0	0.539216	0	0	1	0	0	0	0
4643.000000	148.28	56.4452	0	1	0	0.539216	0	0	1	0	0	0	0
4644.000000	174.056	59.4167	0	1	0	0.539216	0	0	1	0	0	0	0
4645.000000	201.001	58.2003	0	1	0	0	0.0289683	0	1	1	0	0	0
4646.000000	224.237	53.2365	0	1	0	0	0.0910053	0	1	1	0	0	0
