                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
        812621.4587693157	      4404	      7250	      1796	    7249	         50	        685	     4	    299.420310
        813220.2993888588	      4406	      7253	      1796	    7252	         50	        685	     4	    299.420310
        813664.3192385929	      4408	      7258	      1797	    7257	         50	        686	     4	    144.599540
        814260.1731134388	      4414	      7267	      1798	    7266	         50	        687	     4	     90.250867
        814839.7229420212	      4418	      7272	      1799	    7271	         50	        687	     4	    144.887457
        815553.2831037345	      4421	      7276	      1800	    7275	         50	        687	     3	    237.853387
        816028.9898782100	      4423	      7278	      1800	    7277	         50	        687	     3	    237.853387
        816776.5099866227	      4425	      7280	      1801	    7279	         50	        687	     3	    373.760054
        817223.4796681789	      4428	      7290	      1806	    7289	         50	        690	     3	     28.348789
        817923.2090914926	      4436	      7301	      1809	    7300	         50	        690	     3	    195.618215
        818510.0637365262	      4439	      7305	      1809	    7304	         50	        690	     3	    195.618215
        819207.2231195939	      4442	      7309	      1810	    7308	         50	        690	     4	    305.922953
        819819.0690256846	      4444	      7311	      1810	    7310	         50	        690	     4	    305.922953
        820430.9149317753	      4446	      7313	      1810	    7312	         50	        690	     4	    305.922953
        820802.6185574690	      4450	      7325	      1815	    7324	         50	        694	     4	     16.422052
        821439.2665570806	      4462	      7339	      1818	    7338	         50	        694	     3	     87.506375
        822036.3694890960	      4466	      7344	      1819	    7343	         50	        694	     3	    149.275733
        822862.6991035407	      4496	      7407	      1838	    7406	         52	        699	     2	    326.697990
        823475.1997184507	      4497	      7409	      1839	    7408	         52	        699	     2	    612.500615
        824087.7003333606	      4498	      7410	      1839	    7409	         52	        699	     2	    612.500615
        824541.3855822254	      4500	      7417	      1841	    7416	         52	        701	     2	    153.840429
        825002.9068694590	      4503	      7421	      1841	    7420	         52	        701	     2	    153.840429
        825859.3957988014	      4506	      7424	      1843	    7423	         52	        701	     2	    389.857692
        826249.2534910569	      4507	      7425	      1843	    7424	         52	        701	     2	    389.857692
        827320.8170997459	      4509	      7427	      1844	    7426	         52	        701	     3	    681.705916
        828002.5230161794	      4510	      7428	      1844	    7427	         52	        701	     3	    681.705916
        828795.1736928818	      4516	      7440	      1848	    7439	         52	        703	     2	    233.426629
        829247.2606773613	      4517	      7442	      1849	    7441	         52	        703	     2	    452.086984
        830386.6407856100	      4519	      7444	      1849	    7443	         52	        703	     3	    687.293124
        831073.9339093792	      4520	      7445	      1849	    7444	         52	        703	     3	    687.293124
        831797.0291745529	      4522	      7452	      1852	    7451	         52	        705	     3	    240.538910
        832204.9364949886	      4525	      7459	      1853	    7458	         52	        706	     3	    135.969107
        833059.7780537236	      4529	      7463	      1855	    7462	         52	        706	     3	    310.577590
        833838.4160966385	      4531	      7465	      1856	    7464	         52	        706	     3	    468.060453
        834306.4765492921	      4532	      7466	      1856	    7465	         52	        706	     3	    468.060453
        834774.5370019457	      4533	      7467	      1856	    7466	         52	        706	     3	    468.060453
        835482.4273636198	      4534	      7469	      1857	    7468	         52	        706	     4	    707.890362
        836190.3177252939	      4535	      7471	      1857	    7470	         52	        706	     4	    707.890362
        836676.4329016677	      4536	      7474	      1858	    7473	         52	        707	     4	    486.115176
        837004.3195978886	      4537	      7478	      1859	    7477	         52	        708	     4	    327.886696
        837660.0929903305	      4539	      7481	      1859	    7480	         52	        708	     4	    327.886696
        838315.8663827725	      4541	      7483	      1859	    7482	         52	        708	     4	    327.886696
        838890.0480257489	      4542	      7485	      1860	    7484	         52	        708	     3	    574.181643
        839518.5734032800	      4549	      7498	      1864	    7497	         52	        710	     2	    214.946152
        840076.3698897666	      4551	      7501	      1865	    7500	         52	        710	     3	    342.850335
        840979.0917689819	      4553	      7504	      1866	    7503	         52	        710	     3	    559.871544
        841538.9633132322	      4554	      7505	      1866	    7504	         52	        710	     3	    559.871544
        842098.8348574825	      4555	      7506	      1866	    7505	         52	        710	     3	    559.871544
        842658.7064017328	      4556	      7507	      1866	    7506	         52	        710	     3	    559.871544
        843218.5779459830	      4557	      7508	      1866	    7507	         52	        710	     3	    559.871544
        844101.5665792220	      4558	      7509	      1867	    7508	         52	        710	     3	    882.988633
        844984.5552124609	      4559	      7510	      1867	    7509	         52	        710	     3	    882.988633
        845867.5438456999	      4560	      7511	      1867	    7510	         52	        710	     3	    882.988633
        846798.3529875368	      4561	      7515	      1869	    7514	         52	        711	     4	    930.809142
        847354.4361493508	      4562	      7519	      1870	    7518	         52	        712	     4	    556.083162
        848110.4497665619	      4564	      7525	      1871	    7524	         52	        713	     4	    378.006809
        848488.4565751674	      4565	      7526	      1871	    7525	         52	        713	     4	    378.006809
        849244.4701923784	      4567	      7528	      1871	    7527	         52	        713	     4	    378.006809
        849611.3920897791	      4603	      7602	      1898	    7601	         53	        723	     3	     19.090668
        850217.1434571650	      4615	      7618	      1900	    7617	         53	        723	     4	     69.956471
        850857.3367533897	      4622	      7629	      1902	    7628	         53	        724	     4	     87.101702
        851479.5383694932	      4628	      7636	      1903	    7635	         53	        724	     5	    136.897403
        852027.1279827739	      4632	      7640	      1903	    7639	         53	        724	     5	    136.897403
        852792.9788117340	      4636	      7645	      1904	    7644	         53	        724	     5	    246.028011
        853201.2808745359	      4638	      7651	      1905	    7650	         53	        725	     5	    162.274052
        853846.6459156384	      4646	      7666	      1907	    7665	         53	        727	     5	     76.431858
        854423.8954110364	      4651	      7673	      1908	    7672	         53	        727	     5	    141.461927
        855108.9098599049	      4655	      7681	      1910	    7680	         53	        728	     5	    170.712088
        855621.0461225237	      4658	      7684	      1910	    7683	         53	        728	     5	    170.712088
        856418.7297063554	      4662	      7689	      1911	    7688	         53	        728	     5	    285.547321
        856989.8243487810	      4664	      7692	      1911	    7691	         53	        728	     5	    285.547321
        857585.1675986834	      4667	      7699	      1912	    7698	         53	        729	     5	    198.447750
        858180.5108485857	      4670	      7702	      1912	    7701	         53	        729	     5	    198.447750
        858775.8540984881	      4673	      7705	      1912	    7704	         53	        729	     5	    198.447750
        859371.1973483905	      4676	      7708	      1912	    7707	         53	        729	     5	    198.447750
        860098.8411393801	      4678	      7712	      1913	    7711	         53	        729	     5	    363.821895
        860415.1042140319	      4711	      7769	      1927	    7768	         55	        733	     3	     19.885531
        861017.2847471549	      4717	      7775	      1931	    7774	         55	        733	     2	    252.374085
        861663.1523732251	      4719	      7777	      1932	    7776	         55	        733	     2	    393.493541
        862687.9209096007	      4721	      7779	      1933	    7778	         55	        733	     2	    631.274995
        863319.1959045547	      4722	      7780	      1933	    7779	         55	        733	     2	    631.274995
        863477.0146532932	      4723	      7787	      1935	    7786	         56	        733	     2	    157.818749
        864007.5640355370	      4763	      7884	      1970	    7883	         60	        744	     3	     18.971814
        864609.2758701036	      4775	      7904	      1975	    7903	         60	        746	     4	     75.057110
        865225.6907418012	      4782	      7912	      1976	    7911	         60	        746	     5	    120.564662
        865828.5140496984	      4787	      7917	      1976	    7916	         60	        746	     5	    120.564662
        866544.4594063770	      4791	      7923	      1977	    7922	         60	        746	     5	    198.460232
        867139.8401014763	      4794	      7926	      1977	    7925	         60	        746	     5	    198.460232
        867661.8674746158	      4797	      7932	      1978	    7931	         60	        747	     5	    125.106910
        868216.5603848484	      4803	      7943	      1979	    7942	         60	        748	     5	     85.917200
        868868.5855289989	      4810	      7951	      1980	    7950	         60	        748	     5	    136.521944
        869414.6733032365	      4814	      7955	      1980	    7954	         60	        748	     5	    136.521944
        870123.2193757708	      4818	      7960	      1981	    7959	         60	        748	     5	    217.751093
        870686.0908479179	      4820	      7963	      1982	    7962	         60	        748	     4	    345.120379
        871268.5894134864	      4823	      7972	      1984	    7971	         60	        750	     4	     83.463786
        871905.4080319799	      4830	      7981	      1985	    7980	         60	        750	     4	    136.035902
        872547.1315496045	      4834	      7987	      1986	    7986	         60	        750	     3	    233.615812
        873014.3631737914	      4836	      7990	      1986	    7989	         60	        750	     3	    233.615812
        873715.2106100719	      4839	      7993	      1986	    7992	         60	        750	     3	    233.615812
        874416.0580463524	      4842	      7996	      1986	    7995	         60	        750	     3	    233.615812
        874831.3564374994	      4845	      8004	      1988	    8003	         60	        752	     3	     67.045130
        875409.7145694225	      4852	      8011	      1989	    8010	         60	        752	     3	    121.566242
        876178.3490590686	      4857	      8017	      1990	    8016	         60	        752	     3	    201.967882
        876794.7341297537	      4859	      8020	      1991	    8019	         60	        752	     4	    308.192535
        877411.1192004387	      4861	      8022	      1991	    8021	         60	        752	     4	    308.192535
        878027.5042711238	      4863	      8024	      1991	    8023	         60	        752	     4	    308.192535
        878406.9114924794	      4866	      8031	      1994	    8030	         60	        754	     4	     35.607343
        879027.3266261135	      4876	      8043	      1996	    8042	         60	        754	     3	    128.547527
        879672.0203954699	      4879	      8047	      1997	    8046	         60	        754	     3	    214.897923
        880427.6563760655	      4881	      8051	      1998	    8050	         60	        754	     4	    377.817990
        880805.4743663633	      4882	      8052	      1998	    8051	         60	        754	     4	    377.817990
        881561.1103469589	      4884	      8054	      1998	    8053	         60	        754	     4	    377.817990
        882004.4307881203	      4887	      8061	      2000	    8060	         60	        756	     4	     32.751225
        882701.0631903884	      4896	      8072	      2002	    8071	         60	        756	     3	    105.954819
        883307.0836091873	      4899	      8076	      2004	    8075	         60	        756	     4	    271.304977
        883849.6935637430	      4901	      8078	      2004	    8077	         60	        756	     4	    271.304977
        884663.6084955767	      4904	      8081	      2004	    8080	         60	        756	     4	    271.304977
        885206.2184501324	      4906	      8083	      2004	    8082	         60	        756	     4	    271.304977
        885616.7591094804	      4909	      8093	      2009	    8092	         60	        759	     4	     25.705876
        886213.2213415640	      4922	      8107	      2011	    8106	         60	        759	     3	     85.913763
        886824.6262948989	      4927	      8112	      2012	    8111	         60	        759	     4	    131.372798
        887405.3183651104	      4929	      8116	      2013	    8115	         60	        759	     4	    290.346035
        888276.3564704277	      4932	      8119	      2013	    8118	         60	        759	     4	    290.346035
        888857.0485406392	      4934	      8121	      2013	    8120	         60	        759	     4	    290.346035
        889203.3363349166	      4937	      8128	      2015	    8127	         60	        761	     4	     27.970880
        889818.0708208956	      4945	      8142	      2020	    8141	         60	        762	     4	    154.918130
        890565.5811727144	      4949	      8146	      2021	    8145	         60	        762	     4	    282.755963
        891131.0930989754	      4951	      8149	      2021	    8148	         60	        762	     4	    282.755963
        891696.6050252364	      4953	      8151	      2021	    8150	         60	        762	     4	    282.755963
        892262.1169514974	      4955	      8153	      2021	    8152	         60	        762	     4	    282.755963
        892873.8273868809	      4957	      8160	      2024	    8159	         60	        764	     5	    223.506598
        893504.6129236532	      4961	      8168	      2025	    8167	         60	        765	     5	    135.759646
        894047.6515086124	      4965	      8172	      2025	    8171	         60	        765	     5	    135.759646
        894803.0591363224	      4970	      8178	      2026	    8177	         60	        765	     5	    212.369043
        895227.7972218237	      4972	      8181	      2026	    8180	         60	        765	     5	    212.369043
        895864.9043500758	      4975	      8184	      2026	    8183	         60	        765	     5	    212.369043
        896434.6429069669	      4978	      8190	      2028	    8189	         60	        766	     4	    145.000471
        897030.4961039120	      4986	      8205	      2031	    8204	         60	        768	     4	     99.884526
        897604.6672409450	      4990	      8210	      2032	    8209	         60	        768	     3	    187.201043
        898353.4714112141	      4994	      8214	      2032	    8213	         60	        768	     3	    187.201043
        899026.2203476635	      4997	      8218	      2033	    8217	         60	        768	     4	    298.346851
        899622.9140502933	      4999	      8220	      2033	    8219	         60	        768	     4	    298.346851
        900000.2570282455	      5001	      8227	      2035	    8226	         60	        769	     4	     78.996127
        900690.0323704811	      5032	      8273	      2049	    8272	         60	        775	     2	    194.991875
        901542.1541503754	      5034	      8275	      2051	    8274	         60	        775	     2	    538.973799
        902081.1279492768	      5035	      8276	      2051	    8275	         60	        775	     2	    538.973799
        902901.2250865137	      5036	      8277	      2052	    8276	         60	        775	     2	    820.097137
        903721.3222237505	      5037	      8279	      2052	    8278	         60	        775	     2	    820.097137
        904344.5412306004	      5039	      8285	      2053	    8284	         60	        776	     2	    311.609503
        904967.7602374504	      5041	      8287	      2053	    8286	         60	        776	     2	    311.609503
        905773.5024808849	      5043	      8289	      2054	    8288	         60	        776	     2	    494.132740
        906267.6352208945	      5044	      8290	      2054	    8289	         60	        776	     2	    494.132740
        907073.5281698044	      5045	      8291	      2055	    8290	         60	        776	     3	    805.892949
        907583.9464289149	      5046	      8295	      2056	    8294	         60	        777	     3	    510.418259
        908094.3646880254	      5047	      8297	      2056	    8296	         60	        777	     3	    510.418259
        908604.7829471360	      5048	      8298	      2056	    8297	         60	        777	     3	    510.418259
        909115.2012062465	      5049	      8299	      2056	    8298	         60	        777	     3	    510.418259
        909625.6194653570	      5050	      8300	      2056	    8299	         60	        777	     3	    510.418259
        910962.1297939714	      5052	      8303	      2057	    8302	         60	        777	     3	    826.092070
        911428.0031152872	      5053	      8307	      2058	    8306	         60	        778	     3	    465.873321
        912169.8702710655	      5056	      8314	      2059	    8313	         60	        779	     3	    247.289052
        912664.4483749177	      5058	      8316	      2059	    8315	         60	        779	     3	    247.289052
        913954.9313277816	      5060	      8319	      2061	    8318	         60	        779	     2	    795.946453
        914750.8777806057	      5061	      8321	      2061	    8320	         60	        779	     2	    795.946453
        915546.8242334297	      5062	      8322	      2061	    8321	         60	        779	     2	    795.946453
        915980.5317129219	      5063	      8325	      2062	    8324	         60	        780	     2	    433.707479
        916414.2391924141	      5064	      8326	      2062	    8325	         60	        780	     2	    433.707479
        916847.9466719063	      5065	      8327	      2062	    8326	         60	        780	     2	    433.707479
        917648.1249535978	      5066	      8328	      2063	    8327	         60	        780	     2	    800.178282
        918050.5470100563	      5068	      8335	      2065	    8334	         60	        782	     2	    129.739681
        918699.2454154411	      5073	      8341	      2065	    8340	         60	        782	     2	    129.739681
        919526.5130532120	      5076	      8344	      2067	    8343	         60	        782	     2	    356.660985
        919883.1740383400	      5077	      8345	      2067	    8344	         60	        782	     2	    356.660985
        920842.4038174027	      5079	      8347	      2068	    8346	         60	        782	     3	    602.568794
        921444.9726113373	      5080	      8348	      2068	    8347	         60	        782	     3	    602.568794
        921655.0667086154	      5082	      8355	      2071	    8354	         60	        784	     3	    105.047049
        922233.2969648333	      5087	      8360	      2072	    8359	         60	        784	     3	    158.042062
        922967.9942407620	      5090	      8363	      2073	    8362	         60	        784	     3	    244.899092
        924030.4488398983	      5092	      8365	      2075	    8364	         60	        784	     3	    669.638662
        924700.0875017261	      5093	      8366	      2075	    8365	         60	        784	     3	    669.638662
        925325.8868652508	      5094	      8370	      2077	    8369	         60	        785	     4	    625.799364
        925951.6862287754	      5095	      8372	      2077	    8371	         60	        785	     4	    625.799364
        926490.7572193097	      5102	      8384	      2080	    8383	         60	        787	     3	    102.137160
        927184.6950845814	      5105	      8387	      2082	    8386	         60	        787	     3	    375.162220
        927935.0195245384	      5107	      8389	      2082	    8388	         60	        787	     3	    375.162220
        928559.4099133234	      5108	      8390	      2083	    8389	         60	        787	     3	    624.390389
        929183.8003021083	      5109	      8392	      2083	    8391	         60	        787	     3	    624.390389
        929808.1906908932	      5110	      8393	      2083	    8392	         60	        787	     3	    624.390389
        930432.5810796781	      5111	      8394	      2083	    8393	         60	        787	     3	    624.390389
        931056.9714684631	      5112	      8395	      2083	    8394	         60	        787	     3	    624.390389
        931681.3618572480	      5113	      8396	      2083	    8395	         60	        787	     3	    624.390389
        932305.7522460329	      5114	      8397	      2083	    8396	         60	        787	     3	    624.390389
        932705.5220008426	      5115	      8401	      2085	    8400	         60	        788	     2	    399.769755
        933105.2917556523	      5116	      8403	      2085	    8402	         60	        788	     2	    399.769755
        933904.8312652716	      5118	      8405	      2085	    8404	         60	        788	     2	    399.769755
        934304.6010200813	      5119	      8406	      2085	    8405	         60	        788	     2	    399.769755
        934909.0762912299	      5120	      8407	      2086	    8406	         60	        788	     2	    604.475271
        935513.5515623785	      5121	      8408	      2086	    8407	         60	        788	     2	    604.475271
        936033.5128287771	      5122	      8412	      2088	    8411	         60	        789	     3	    519.961266
        936678.3559225964	      5125	      8422	      2090	    8421	         60	        791	     3	    172.655040
        937287.2810029613	      5128	      8425	      2091	    8424	         60	        791	     3	    263.615001
        938302.7419041400	      5130	      8428	      2093	    8427	         60	        791	     2	    615.814693
        938918.5565969566	      5131	      8429	      2093	    8428	         60	        791	     2	    615.814693
        939926.2351379405	      5132	      8431	      2094	    8430	         60	        791	     3	   1007.678541
        940933.9136789244	      5133	      8432	      2094	    8431	         60	        791	     3	   1007.678541
        941481.8249116432	      5134	      8436	      2095	    8435	         60	        792	     3	    547.911233
        942029.7361443619	      5135	      8438	      2095	    8437	         60	        792	     3	    547.911233
        943125.5586097994	      5137	      8440	      2095	    8439	         60	        792	     3	    547.911233
        943673.4698425181	      5138	      8441	      2095	    8440	         60	        792	     3	    547.911233
        944015.3142909728	      5139	      8444	      2096	    8443	         60	        793	     3	    341.844448
        944699.0031878821	      5141	      8446	      2096	    8445	         60	        793	     3	    341.844448
        945040.8476363368	      5142	      8447	      2096	    8446	         60	        793	     3	    341.844448
        946479.1493269044	      5144	      8449	      2098	    8448	         60	        793	     3	    879.788347
        947358.9376738709	      5145	      8451	      2098	    8450	         60	        793	     3	    879.788347
        948238.7260208374	      5146	      8453	      2098	    8452	         60	        793	     3	    879.788347
        949118.5143678039	      5147	      8454	      2098	    8453	         60	        793	     3	    879.788347
        949998.3027147704	      5148	      8455	      2098	    8454	         60	        793	     3	    879.788347
        950878.0910617369	      5149	      8456	      2098	    8455	         60	        793	     3	    879.788347
        951757.8794087034	      5150	      8457	      2098	    8456	         60	        793	     3	    879.788347
        952637.6677556699	      5151	      8458	      2098	    8457	         60	        793	     3	    879.788347
        953517.4561026364	      5152	      8459	      2098	    8458	         60	        793	     3	    879.788347
        954397.2444496029	      5153	      8460	      2098	    8459	         60	        793	     3	    879.788347
        955277.0327965694	      5154	      8461	      2098	    8460	         60	        793	     3	    879.788347
        956156.8211435359	      5155	      8462	      2098	    8461	         60	        793	     3	    879.788347
        958090.5118283971	      5156	      8464	      2099	    8463	         60	        793	     2	   1933.690685
        960024.2025132582	      5157	      8466	      2099	    8465	         60	        793	     2	   1933.690685
        961957.8931981194	      5158	      8467	      2099	    8466	         60	        793	     2	   1933.690685
        963891.5838829805	      5159	      8468	      2099	    8467	         60	        793	     2	   1933.690685
        964580.0837953214	      5160	      8471	      2100	    8470	         60	        794	     2	    688.499912
        964912.5798441279	      5161	      8475	      2101	    8474	         60	        795	     2	    332.496049
        965577.5719417408	      5163	      8478	      2101	    8477	         60	        795	     2	    332.496049
        966242.5640393537	      5165	      8480	      2101	    8479	         60	        795	     2	    332.496049
        967178.9137113087	      5167	      8482	      2102	    8481	         60	        795	     2	    603.853623
        967782.7673344573	      5168	      8483	      2102	    8482	         60	        795	     2	    603.853623
        968386.6209576058	      5169	      8484	      2102	    8483	         60	        795	     2	    603.853623
        969432.7975737391	      5170	      8486	      2103	    8485	         60	        795	     3	   1046.176616
        970478.9741898724	      5171	      8488	      2103	    8487	         60	        795	     3	   1046.176616
        971525.1508060057	      5172	      8489	      2103	    8488	         60	        795	     3	   1046.176616
        972021.8065377689	      5173	      8493	      2104	    8492	         60	        796	     3	    496.655732
        972714.6665889993	      5177	      8504	      2106	    8503	         60	        798	     3	    143.357368
        973333.9359657189	      5180	      8507	      2107	    8506	         60	        798	     2	    332.554641
        973896.9691348701	      5181	      8509	      2108	    8508	         60	        798	     2	    563.033169
        974460.0023040213	      5182	      8510	      2108	    8509	         60	        798	     2	    563.033169
        975407.9012905429	      5183	      8512	      2109	    8511	         60	        798	     3	    947.898987
        975627.6073543129	      5186	      8524	      2114	    8523	         60	        802	     3	     56.099487
        976264.9584333395	      5193	      8531	      2116	    8530	         60	        802	     2	    157.155441
        977201.7894756754	      5196	      8534	      2117	    8533	         60	        802	     3	    450.860491
        977652.6499664717	      5197	      8536	      2117	    8535	         60	        802	     3	    450.860491
        978103.5104572680	      5198	      8537	      2117	    8536	         60	        802	     3	    450.860491
        979240.0163664396	      5200	      8540	      2118	    8539	         60	        802	     3	    685.645418
        979995.1286860274	      5203	      8550	      2120	    8549	         60	        804	     3	    196.878943
        980585.7655150919	      5206	      8553	      2120	    8552	         60	        804	     3	    196.878943
        981023.9273693609	      5207	      8554	      2121	    8553	         60	        804	     2	    438.161854
        981752.3455497291	      5208	      8556	      2122	    8555	         60	        804	     2	    728.418180
        982480.7637300972	      5209	      8557	      2122	    8556	         60	        804	     2	    728.418180
        983589.7610036352	      5210	      8558	      2122	    8557	         60	        804	     3	   1108.997274
        984698.7582771733	      5211	      8559	      2122	    8558	         60	        804	     3	   1108.997274
        985951.6477830360	      5212	      8562	      2124	    8561	         60	        805	     3	   1252.889506
        986627.4094153838	      5213	      8566	      2125	    8565	         60	        806	     3	    675.761632
        987303.1710477317	      5214	      8567	      2125	    8566	         60	        806	     3	    675.761632
        987695.9413334642	      5215	      8571	      2126	    8570	         60	        807	     3	    392.770286
        988481.4819049294	      5217	      8574	      2126	    8573	         60	        807	     3	    392.770286
        988874.2521906620	      5218	      8575	      2126	    8574	         60	        807	     3	    392.770286
        990053.2746927497	      5220	      8578	      2127	    8577	         60	        807	     2	    786.252216
        990684.2464159535	      5222	      8584	      2128	    8583	         60	        808	     2	    315.485862
        991315.2181391573	      5224	      8586	      2128	    8585	         60	        808	     2	    315.485862
        992165.1114988498	      5226	      8588	      2129	    8587	         60	        808	     2	    534.407498
        992699.5189969405	      5227	      8589	      2129	    8588	         60	        808	     2	    534.407498
        993586.1158725375	      5228	      8590	      2130	    8589	         60	        808	     3	    886.596876
        994152.1917977141	      5229	      8594	      2131	    8593	         60	        809	     3	    566.075925
        994512.2223892960	      5230	      8598	      2132	    8597	         60	        810	     3	    360.030592
        994872.2529808780	      5231	      8600	      2132	    8599	         60	        810	     3	    360.030592
        995798.5850226083	      5233	      8602	      2133	    8601	         60	        810	     2	    566.301450
        996364.8864727566	      5234	      8603	      2133	    8602	         60	        810	     2	    566.301450
        997354.6624318952	      5235	      8605	      2134	    8604	         60	        810	     2	    989.775959
        997842.0458813963	      5236	      8609	      2135	    8608	         60	        811	     2	    487.383450
        998816.8127803985	      5238	      8612	      2135	    8611	         60	        811	     2	    487.383450
        999304.1962298997	      5239	      8613	      2135	    8612	         60	        811	     2	    487.383450
       1000036.1113655184	      5240	      8614	      2136	    8613	         60	        811	     2	    731.915136
       1000768.0265011372	      5241	      8615	      2136	    8614	         60	        811	     2	    731.915136
       1000842.7387970351	      5242	      8620	      2139	    8619	         60	        813	     2	     74.712296
       1001559.4060210203	      5247	      8626	      2141	    8625	         60	        813	     2	    227.729341
       1002259.3907983768	      5249	      8628	      2142	    8627	         60	        813	     2	    349.992389
       1002609.3831870550	      5250	      8629	      2142	    8628	         60	        813	     2	    349.992389
       1003784.3779080604	      5252	      8631	      2143	    8630	         60	        813	     2	    587.497361
       1004297.0554730291	      5253	      8634	      2145	    8633	         60	        814	     3	    512.677565
       1004568.1953295969	      5254	      8638	      2146	    8637	         60	        815	     3	    271.139857
       1005110.4750427323	      5256	      8641	      2146	    8640	         60	        815	     3	    271.139857
       1005652.7547558678	      5258	      8643	      2146	    8642	         60	        815	     3	    271.139857
       1006651.9061463362	      5261	      8646	      2147	    8645	         60	        815	     3	    456.871677
       1007108.7778236693	      5262	      8647	      2147	    8646	         60	        815	     3	    456.871677
       1007830.0391533775	      5263	      8648	      2148	    8647	         60	        815	     4	    721.261330
       1008283.5246481083	      5264	      8652	      2149	    8651	         60	        816	     4	    453.485495
       1008854.0429953127	      5266	      8658	      2150	    8657	         60	        817	     4	    285.259174
       1009424.5613425171	      5268	      8660	      2150	    8659	         60	        817	     4	    285.259174
       1009995.0796897216	      5270	      8662	      2150	    8661	         60	        817	     4	    285.259174
       1010814.4777259491	      5272	      8664	      2151	    8663	         60	        817	     3	    534.138863
       1011348.6165885745	      5273	      8665	      2151	    8664	         60	        817	     3	    534.138863
       1011882.7554511998	      5274	      8667	      2151	    8666	         60	        817	     3	    534.138863
       1012416.8943138252	      5275	      8669	      2151	    8668	         60	        817	     3	    534.138863
       1013096.1926106584	      5277	      8674	      2152	    8673	         60	        818	     3	    339.649148
       1013435.8417590749	      5278	      8675	      2152	    8674	         60	        818	     3	    339.649148
       1014115.1400559081	      5280	      8677	      2152	    8676	         60	        818	     3	    339.649148
       1014742.1557516064	      5281	      8678	      2153	    8677	         60	        818	     2	    627.015696
       1015333.6895555560	      5283	      8685	      2156	    8684	         60	        820	     2	    190.504437
       1015905.2028659781	      5286	      8688	      2156	    8687	         60	        820	     2	    190.504437
       1016417.6422408174	      5288	      8690	      2157	    8689	         60	        820	     2	    321.934938
       1017261.9059363574	      5290	      8692	      2158	    8691	         60	        820	     3	    522.328758
       1017784.2346938655	      5291	      8693	      2158	    8692	         60	        820	     3	    522.328758
       1018765.3898494430	      5292	      8694	      2159	    8693	         60	        820	     3	    981.155156
       1019746.5450050205	      5293	      8696	      2159	    8695	         60	        820	     3	    981.155156
       1020727.7001605979	      5294	      8698	      2159	    8697	         60	        820	     3	    981.155156
       1021708.8553161754	      5295	      8699	      2159	    8698	         60	        820	     3	    981.155156
       1022690.0104717528	      5296	      8700	      2159	    8699	         60	        820	     3	    981.155156
       1023671.1656273303	      5297	      8701	      2159	    8700	         60	        820	     3	    981.155156
       1024410.2109470712	      5299	      8709	      2161	    8708	         60	        822	     3	    287.130136
       1024984.4712192332	      5301	      8711	      2161	    8710	         60	        822	     3	    287.130136
       1025484.9003058496	      5302	      8712	      2162	    8711	         60	        822	     2	    500.429087
       1026262.7497246673	      5303	      8714	      2163	    8713	         60	        822	     2	    777.849419
       1027040.5991434850	      5304	      8716	      2163	    8715	         60	        822	     2	    777.849419
       1027417.7378869384	      5305	      8720	      2164	    8719	         60	        823	     2	    377.138743
       1028172.0153738452	      5307	      8722	      2164	    8721	         60	        823	     2	    377.138743
       1028827.4436107351	      5308	      8723	      2165	    8722	         60	        823	     2	    655.428237
       1029482.8718476250	      5309	      8724	      2165	    8723	         60	        823	     2	    655.428237
       1029680.3282555564	      5311	      8731	      2168	    8730	         60	        825	     3	     98.728204
       1030265.2537652976	      5316	      8736	      2169	    8735	         60	        825	     2	    190.012694
       1030966.4639505714	      5318	      8738	      2170	    8737	         60	        825	     2	    350.605093
       1031574.4628233142	      5319	      8740	      2171	    8739	         60	        825	     3	    607.998873
       1032182.4616960571	      5320	      8741	      2171	    8740	         60	        825	     3	    607.998873
       1033116.3781803780	      5321	      8742	      2172	    8741	         60	        825	     3	    933.916484
       1033276.4437452197	      5323	      8749	      2174	    8748	         60	        827	     3	     80.032782
       1033916.2168055412	      5329	      8756	      2176	    8755	         60	        827	     3	    197.755176
       1034414.2081251966	      5331	      8758	      2177	    8757	         60	        827	     4	    300.236144
       1035014.6804127430	      5333	      8760	      2177	    8759	         60	        827	     4	    300.236144
       1036020.5680367788	      5335	      8762	      2178	    8761	         60	        827	     4	    502.943812
       1036523.5118487967	      5336	      8763	      2178	    8762	         60	        827	     4	    502.943812
       1036813.6323283842	      5401	      8881	      2212	    8880	         61	        842	     3	     21.272533
       1037438.0954204294	      5414	      8898	      2214	    8897	         61	        842	     4	     69.186074
       1038131.3469370703	      5421	      8907	      2215	    8906	         61	        842	     5	    138.835741
       1038686.6899002284	      5425	      8911	      2215	    8910	         61	        842	     5	    138.835741
       1039398.6117389392	      5429	      8917	      2216	    8916	         61	        842	     5	    217.125179
       1039832.8620960709	      5431	      8919	      2216	    8918	         61	        842	     5	    217.125179
       1040484.2376317685	      5434	      8922	      2216	    8921	         61	        842	     5	    217.125179
       1041136.8943253000	      5438	      8930	      2217	    8929	         61	        843	     5	    145.177172
       1041717.6030119209	      5442	      8934	      2217	    8933	         61	        843	     5	    145.177172
       1042298.3116985419	      5446	      8938	      2217	    8937	         61	        843	     5	    145.177172
